b78cc9d1-e470-49cf-a21e-0c34be653be6,"Мир, полный демонов","МИР, ПОЛНЫЙ ДЕМОНОВ — последняя книга Карла Сагана, астронома, астрофизика и выдающегося популяризатора науки, вышедшая уже после его смерти. Эта книга, посвященная одной из его любимых тем — человеческому разуму и борьбе с псевдонаучной глупостью, — своего рода итог всей его работы. Мифы об Атлантиде и Лемурии, лица на Марсе и встречи с инопланетянами, магия и реинкарнация, ясновидение и снежный человек, креационизм и астрология — Саган последовательно и беспощадно разоблачает мифы, созданные невежеством, страхом и корыстью.",e43f1cd3-5f7f-4f8f-a611-038b7694fa70,2018,978-5-91671-297-1,30132e67-2870-49bc-9597-2fdc63237886,Однотомник.,665 с.,Русский,Английский,3,3
8d0c9c8e-77e4-4e2b-a324-03532f5d63be,Псевдонаука и паранормальные явления,"Уверенно оперируя данными психологии, физики, логического анализа, истории, Джонатан Смит ведет читателя по таинственным территориям непознанного, не давая потеряться среди сложных научных понятий и помогая различать невероятную правду и правдоподобный обман.",f4dedd2a-18cb-43c3-b0d9-c8331a3b1b7d,2018,978-5-91671-911-6,16b80448-cd11-4fce-bc1b-27fd3c509596,Однотомник.,565 с.,Русский,Английский,3,3
20f34ae6-be55-4921-b63c-45afc979099b,Тайны неизвестных цивилизаций,"Известный телеведущий Игорь Прокопенко рассказывает в этой книге о таинственных событиях, связанных с историей различных цивилизаций — от вполне, казалось бы, знакомой нам по школьным учебникам петровской эпохи до архаичных сообществ, следы которых начинают находить ученые. Кто наложил проклятие на золото инков? Почему никто не рискует вскрывать могилу Тамерлана? Какие непереносимые для человеческой психики тайны спрятаны в туннелях Уральских гор? Куда и почему внезапно исчезает население целых городов? Существовал ли теплый оазис в Северном Ледовитом океане, легендарная Земля Санникова? Какие чудовища встретят человека при глубоководном погружении? Почему океан так ревностно хранит свои тайны? Где сегодня обособленно живут великаны? Когда Земля изменила направление вращения и когда это случится снова? Это лишь малая часть вопросов, ответы на которые пытаются дать ученые и исследователи. Как бы не казались фантастичными их предположения, существуют факты, которые не укладываются в удобную, привычную и, что самое главное, безопасную картину мира",66f5da07-a94b-4da1-ae39-f7b2d7619826,2017,978-5-699-91882-9,1c9bfaf6-b9ba-4219-ae68-baaaf5a40f29,Однотомник.,"318, [1] с.",Русский,,3,3
a7b29bbc-63a1-4fc3-96c3-00f800b5b41c,Жизнь во Вселенной,"В книге рассматривается вопрос о жизни во Вселенной во всех ее аспектах- от невероятных теорий до реальных фактов. В энциклопедии собраны ценные сведения по астрономии, физике, биологии, химии. В интересной и увлекательной форме автор предлагает читателю познакомиться с широким кругом вопросов, связанных с возникновением жизни на Земле и поисками жизни во Вселенной. Книга скорее предлагает поразмышлять над научными проблемами и гипотезами, нежели дает готовые ответы, что очень ценно для развития любознательности и аналитического мышления у ребенка",09844adc-614e-439f-b7c7-6dc72f974fdb,2013,978-5-94282-613-0,1c9bfaf6-b9ba-4219-ae68-baaaf5a40f29,Однотомник.,94 с.,Русский,Норвежский,3,3
79dfbb8d-1568-43aa-be2a-1682da22ef73,Mathematics through experience 5,,380bcc1d-1c1a-4224-96b9-cc21366e4228,1968,,9c259da1-9de0-497a-a1ef-eade8436bcc1,Однотомник.,212 p.,Английский,,3,3
f2d60e64-63f1-4d20-89fe-918cf1c1e7b5,LOL,The Best book ever in the world,,,"",9118d0e5-4414-4e27-8c79-fc4a45195c98,,,,,1,0
3e88658c-92c6-437e-8a04-ff94e1f91e81,"В царстве смекалки, или Арифметика для всех","«Наступили времена „пара и железа“, электричества и воздухоплавания», с одной стороны, а с другой, времена проникновения в глубочайшие тайники человеческого духа и самопознания. Но в какой бы области человеческая жизнь ни стремилась к необходимому самосовершенствованию, верно то, что всюду в основании верных выводов должны лежать «Счет и мера», то есть число в той или иной форме. Явления ли так называемого внешнего мира, глубины ли собственного духа желает исследовать человек и связать свое бедное и жалкое пока «я» с великим и всеобщим «все», — всюду и везде только тогда шествует он по верному пути, если великий и строгий дух математики будет его руководителем… Счет, мера и число … Математика, — эта так называемая «сухая», «точная» и «строгая» наука…",17d4b856-1ab1-47c7-9b30-7284ec48ea60,1908,,1160354d-9223-4faf-b252-0e3676a774d4,Редкие книги,,Русский,,3,3
3f493d6c-141e-4969-a4b5-fa173100ca15,Искусство большего,"От подсчета налогов до математического анализа, от архитектурных расчетов до выведения спутников на орбиту Земли — математика всегда определяла развитие человечества, от древних царств и до сегодняшнего дня. Но как шло это развитие? Сколько великих умов посвятили всю жизнь математике? Как именно математика и достижения гениев прошлого позволяли банкам наращивать свой капитал, а военачальникам — выигрывать битвы и целые войны? Майкл Брукс приглашает читателя в увлекательное путешествие по страницам истории этой удивительной науки",2db9ffdb-04aa-4bc0-8d18-fe0490d4f5ca,2024,978-5-17-148081-3,97fbcc03-6abf-45ca-a2a0-3d9cbf34fdab,Однотомник.,"361, [1] с.",Русский,Английский,3,3
88a81f37-efa9-4ac9-b049-be69016e8b57,Урок математики в дореволюционной средней школе,"Монография посвящена истории урока математики в средней школе России в конце XVIII — начале XX в. В книге на основе широкого круга первоисточников рассматриваются следующие сюжеты: становление этапов урока математики, динамика его продолжительности, генезис целей обучения математике и др. Издание адресовано студентам, аспирантам, преподавателям математики средней и высшей школы, а также тем, кого интересует история образования в России.",dc3237e0-c939-4ae1-bcda-f636c6f17d2a,2023,978-5-16-006909-8,9c259da1-9de0-497a-a1ef-eade8436bcc1,Однотомник.,"79, [1] с.",Русский,,3,3
d09bb091-0b09-4e73-a343-94cc74785bdf,История цифр,"Настоящее издание представляет собой фундаментальный свод знаний о происхождении чисел и числительных, о развитии числовой последовательности и числового языка — основной труд немецкого ученого-математика Карла Меннингера. Автор в доступной форме, большей частью в виде занимательных историй, подводит читателя к понятию числа, дает многосторонний анализ возникновения чисел и их развития в разных культурах. Особый интерес вызывает рассказ о старинных приспособлениях для счета: примитивных счетных палочках, шнурах с узлами древнего Перу, сложных пальцевых жестах, которые когда-то использовались в качестве цифр, счетных досках с жетонами, абаке… Множество иллюстраций и таблиц, в которых сравниваются цифры и их написание в разных языках, помогают восприятию текста.",2fa57b8e-5f7f-4da0-8f44-bdf8d5cd7b3c,2021,978-5-9524-5404-0,97fbcc03-6abf-45ca-a2a0-3d9cbf34fdab,Однотомник.,"542, [1] с., [28] л. ил., факс.",Русский,Английский,3,3
10e7323c-43be-4430-aade-9116a116311a,Очерки о развитии основных понятий математического анализа,"Перед читателем — избранные работы одного из крупнейших историков науки XX века, выдающегося советского историка математики Адольфа-Андрея Павловича Юшкевича (1906—1993). Учитывая широту диапазона его интересов, трудно найти историко-математическую проблему, которую в той или иной форме он не затронул в своих многочисленных работах. Главными направлениями его исследований стали: возникновение и развитие фундаментальных понятий математического анализа, история математики XVIII века (особенно творчество Л. Эйлера), история математики в Средние века на мусульманском Востоке и в Европе, история математики в России.",765ab93f-c42c-40c6-9c5f-7ce0a86c388a,2020,978-5-9710-6891-4,97fbcc03-6abf-45ca-a2a0-3d9cbf34fdab,Однотомник.,160 с.,Русский,,3,3
f98debde-b54e-4144-b348-37fe65bfd362,Высшая геометрия,"Перед вами прекрасная книга, в которой с редкой ясностью и яркостью излагаются основы геометрии — евклидовой и неевклидовой, проективной геометрии, геометрии постоянной кривизны. Эта книга — классический учебник, выдержавший семь изданий, отличается методически продуманным и умело распределенным материалом и остается современной и своевременной. Для студентов и аспирантов всех математических специальностей, физиков и информатиков, лекторов геометрических курсов, математиков-исследователей.",ad20b2d5-3265-4e0b-a0d6-fcf3222e769a,1978,,b75f66e2-f4dd-4579-833d-1fcbfa7b1f7e,Однотомник.,576с.,Русский,,3,3
2a2b53f6-0360-4964-acaa-85fc72a9c010,От физики сигнала до информации в физике,"В книге последовательно и подробно рассматривается единая цепочка: от сигнала, который является носителем состояний, до информации, которая является носителем смыслового содержания. Обсуждается неполнота классической теории, которая недостаточно учитывает физические законы генерации и восприятия сигналов. Введено понятие реальных сигналов с определенным порогом восприятия и пределом существования. Рассмотрены физические основы этих ограничений, которые определяют минимально возможное время перехода сигнала между состояниями и максимальную скорость передачи информации в природе. Анализируются последствия интегрирования части или всего спектра реальных сигналов передающей средой или медленным приемником. Показано, что плавность переходов между состояниями и появление шума «по действию» приводят к появлению виртуальных состояний. Последнее, в свою очередь, требует введения «алгебраической» логики, более общей, чем булева логика. Принятый в книге стиль изложения ориентирован на широкий круг читателей: студентов, аспирантов и специалистов во всех областях, где необходимо получать информацию и обмениваться ею.",765ab93f-c42c-40c6-9c5f-7ce0a86c388a,2021,78-5-9710-7354-3,2e9cb1a9-93f0-486a-af45-980df4df6e76,Однотомник.,340 с.,Русский,,3,3
65970b38-840e-4403-90ed-fe66cb18f8b1,История с узелками,"В «Истории с узелками» собраны математические головоломки и изящные логические парадоксы знаменитого английского писателя, автора «Алисы в Стране Чудес» и «Алисы в Зазеркалье» Льюиса Кэрролла. Книга рассчитана на читателей, интересующихся математикой и желающих с пользой провести свой досуг, а также может быть использована преподавателями математики и логики в школах и колледжах.",9fe40ebd-db60-4196-bce3-605991c7bccc,2020,5-03-003341-6,49191b26-e8d9-47fa-8966-c1e3c753b21e,Однотомник.,397 c.,Русский,Английский,3,3
70d13953-1ef7-4256-bc90-1ec16e388847,"Ловкость ума. 75 гениальных парадоксов в математике, физике и философии","Эта книга — настоящий путеводитель по парадоксам, начиная с древ]нейших (Ахиллес и черепаха) и заканчивая современными (кот Шрёдингера и парадокс Тьюринга). Как утверждают авторы, парадокс — это «магия в вашей голове». Что делать, если интуиция подсказывает одно, а логика диктует другое? Остроумные примеры, собранные под одной обложкой, — отличное средство тренировки внимательности, памяти и математических навыков. Некоторые из парадоксальных предположений ошибочны, другие можно подтвердить, но в любом случае для их проверки вам понадобятся терпение и смекалка. Издание адресовано всем, кого интересуют нестандартные математические задачи.",0dc5e51c-b657-484e-9f9f-fa6f3ba05e33,2020,978-5-97060-862-3,49191b26-e8d9-47fa-8966-c1e3c753b21e,Однотомник.,400 с.,Русский,Английский,3,3
3d1f7fc1-f247-41ff-b458-51dc4a8adbf5,Учение о числе на средневековом Ближнем и Среднем Востоке,"В настоящей книге рассматриваются основные разделы учения о числе в математике Ближнего и Среднего Востока периода Средневековья теоретическая и практическая арифметика, алгебра, теория отношений и др. Особое внимание уделено формированию понятия иррационального числа. Приводятся биографические сведения о средневековых восточных математиках, анализируются их наиболее важные труды. Работа написана на основании литературных данных и на материале ряда арабских математических рукописейIX—XIII вв.Книга предназначена для специалистов по истории математики и студентов математических факультетов вузов, а также для всех, кто интересуется историческим развитием математики.",765ab93f-c42c-40c6-9c5f-7ce0a86c388a,2020,978-5-397-07748-4,97fbcc03-6abf-45ca-a2a0-3d9cbf34fdab,Однотомник.,"340, [1] с.",Русский,,3,3
